disastrous	悲惨な、大失敗の	The change in schedule proved disastrous for ticket sales.	予定の変更はチケット販売にとって大失敗だと分かった。	a disastrous decision|prove disastrous	disaster の形容詞。dis-(悪い)+ aster(星)。星回りが悪いことが原義で、取り返しのつかない失敗を表す。
discard	捨てる、処分する	Please discard any food left in the fridge over the holiday.	休暇中に冷蔵庫に残った食べ物はすべて処分してください。	discard an idea|safely discard	dis-(離して)+ card(トランプの札)。手札から不要な札を捨てるのが原義。考えを退ける意味にも使う。
discharge	放出する、解放する、退院させる	The factory was fined for discharging waste into the river.	その工場は川に廃棄物を放出したことで罰金を科された。	discharge waste|be discharged from hospital	dis-(離して)+ charge(積む)。積み荷を降ろすのが原義。責任・患者・物質のいずれも「解き放つ」で通る。
disclose	明らかにする、開示する	The company refused to disclose the names of its investors.	その会社は投資家の名前を明かすことを拒んだ。	disclose information|fail to disclose	dis-(逆に)+ close(閉じる)。閉じていたものを開くこと。reveal より公式で、法的な開示義務の文脈に多い。
disclosure	開示、暴露	Full disclosure of costs is required before signing.	署名の前に費用の全面開示が求められる。	full disclosure|public disclosure	disclose の名詞。隠さず示すこと、または示された中身そのもの。
discourse	言説、論説	Public discourse on the subject has become more polarized.	その主題に関する世間の議論はより二極化してきた。	public discourse|political discourse	dis-(あちこち)+ course(走る)。話があちこち走り回ることが原義。ある領域で交わされる語り全体を指す。
discretion	裁量、思慮	Refunds are given at the manager's discretion.	払い戻しは責任者の裁量で行われる。	at one's discretion|use discretion	dis-(離して)+ cret(分ける。secret, discern)。自分で見分けて決める権限。慎み深さの意味もある。
discrimination	差別、識別	The law prohibits discrimination on the basis of age.	その法律は年齢による差別を禁じている。	racial discrimination|discrimination against	dis-(分けて)+ crimin(ふるい分ける)。見分けることが原義で、人を不当に分ければ差別。良い意味の「識別力」も残る。
dismissal	解雇、却下	She challenged her dismissal at an employment tribunal.	彼女は労働審判所で自身の解雇を争った。	unfair dismissal|the dismissal of a case	dismiss の名詞。dis-(離して)+ miss(送る)。送り出して手を切ること。人なら解雇、訴えなら却下。
displace	立ち退かせる、取って代わる	The new dam displaced several thousand villagers.	その新しいダムは数千人の村人を立ち退かせた。	displaced people|displace workers	dis-(離して)+ place(場所)。もといた場所から押し出すこと。人にも技術の置き換えにも使う。
disposal	処分、廃棄	The city introduced new rules for the disposal of electronics.	市は電子機器の廃棄に関する新しい規則を導入した。	waste disposal|at your disposal	dispose の名詞。片づけて手放すこと。at your disposal は「自由に使ってよい」という別の定型表現。
dispose	処分する、配置する	Batteries must be disposed of at a collection point.	電池は回収場所で処分しなければならない。	dispose of|properly dispose	dis-(離して)+ pos(置く。position)。置き場を別にすること。「処分する」の意味では必ず dispose of を使う。
dispute	論争、異議を唱える	The two countries have a long-running dispute over fishing rights.	両国は漁業権をめぐって長く続く紛争を抱えている。	a border dispute|dispute a claim	dis-(別々に)+ pute(考える。compute)。互いに別々の考えをぶつけ合うこと。
disrupt	混乱させる、中断させる	Heavy snow disrupted train services across the north.	大雪が北部一帯の列車の運行を混乱させた。	disrupt services|disrupt a meeting	dis-(ばらばらに)+ rupt(壊す。interrupt)。流れていたものを断ち切って乱すこと。
disruption	混乱、途絶	Passengers faced two days of disruption after the strike.	乗客はストの後、2日間の混乱に直面した。	cause disruption|major disruption	disrupt の名詞。予定どおり進むはずのものが途切れて生じる混乱を指す。
dissolve	溶ける、解散する	Stir until the sugar dissolves completely in the warm water.	砂糖がぬるま湯に完全に溶けるまでかき混ぜなさい。	dissolve in water|dissolve a partnership	dis-(ばらばらに)+ solve(解く)。まとまりをほどくこと。物なら溶解、組織なら解散。
distinction	区別、優秀さ	He drew a clear distinction between opinion and fact.	彼は意見と事実の間に明確な区別を引いた。	draw a distinction|with distinction	distinguish の名詞。dis-(離して)+ sting(刺して印をつける)。線を引いて分けること。成績なら「優等」。
